step,train_loss,val_loss,pairwise_acc,lr
5,0.26487329602241516,1.0829716239656721,0.5714285714285714,8.535533905932739e-06
10,0.4081365168094635,1.0871022641658783,0.5714285714285714,3.8060233744356634e-07
