step,reward_mean,kl_mean,policy_loss,value_loss,entropy,clipfrac
1,-0.587765097618103,0.007130061741918325,-0.04037407785654068,0.8022388815879822,4.0520830154418945,0.03125
2,1.1987080574035645,-0.002368208020925522,-0.011577516794204712,1.6745532751083374,3.291649103164673,0.0
